"approved_date","region","condition_name","brand_name","model_name","mfdate","mileage","mileage_v2","fuel_type","gearbox","price"
"2019-01-02",13,"used","Toyota","Fortuner","2017","8","39000","Diesel","Manual",1090000000
"2019-01-02",12,"used","Hyundai","Getz","2008","17","80000","Petrol","Auto",260000000
"2019-01-02",13,"used","Mitsubishi","Jolie","2004","1","88","Petrol","Manual",180000000
"2019-01-02",7,"used","Honda","Accord","1993","3","10000","Petrol","Manual",120000000
"2019-01-02",2,"used","Toyota","Innova","2012","17","80000","Petrol","Auto",429000000
"2019-01-02",13,"used","Ford","Mondeo","2003","28","170000","Petrol","Auto",225000000
"2019-01-02",3,"new","Hyundai","Elantra","2018","1","0","Petrol","Auto",729000000
"2019-01-02",5,"new","Chevrolet","Colorado","2019","1","0","Diesel","Auto",819000000
"2019-01-02",5,"new","Chevrolet","Colorado","2019","1","0","Diesel","Auto",819000000
"2019-01-04",13,"new","Hyundai","Grand i10","2018","1","0","Petrol","Auto",410000000
"2019-01-04",2,"used","Ford","Dòng khác","2005","1","150","Petrol","Auto",215000000
"2019-01-04",11,"used","Hyundai","Grand i10","2018","1","0","Petrol","Manual",350000000
"2019-01-05",3,"new","Mitsubishi","Xpander","2019","1","0","Petrol","Manual",550000000
"2019-01-05",13,"new","Hyundai","Grand i10","2018","1","0","Petrol","Auto",410000000
"2019-01-05",2,"used","Toyota","Innova","2017","6","26000",,"Auto",740000000
"2019-01-05",13,"used","Kia","Rondo","2016","11","52000","Diesel","Auto",640000000
"2019-01-05",12,"used","Toyota","Camry","2017","5","24000","Petrol","Auto",960000000
"2019-01-05",13,"used","Chery","Dòng khác","1986","1","0","Hybrib","Both",200000000
"2019-01-05",12,"used","Hyundai","Grand i10","2016","9","40000",,"Manual",338000000
"2019-01-06",13,"used","Kia","Morning","2016","6","29000","Petrol","Manual",325000000
"2019-01-06",12,"used","Mitsubishi","Lancer","2002","26","156000","Petrol","Manual",130000000
"2019-01-06",12,"new","Kia","Morning","2019","1","0","Petrol","Manual",299000000
"2019-01-07",12,"used","Hyundai","County","2016","3","10000","Diesel","Manual",776000000
"2019-01-07",3,"used","Toyota","Vios","2007","17","80000","Petrol","Auto",365000000
"2019-01-07",5,"used","Toyota","Corolla Altis","2015","4","15000","Petrol","Auto",650000000
"2019-01-07",3,"used","Toyota","Vios","2018","1","4000","Petrol","Auto",570000000
"2019-01-07",3,"new","Ford","EcoSport","2018","1","0","Petrol","Auto",536000000
"2019-01-07",9,"used","Toyota","Camry","2016","8","37000","Petrol","Auto",890000000
"2019-01-08",12,"used","Toyota","Land Cruiser","2011","19","90000","Petrol","Auto",1320000000
"2019-01-08",13,"used","Mazda","2","2014","1","10","Petrol","Auto",415000000
"2019-01-08",13,"used","Mitsubishi","Grandis","2007","19","93000","Petrol","Auto",332000000
"2019-01-08",13,"new","Kia","Cerato","2019","1","0","Petrol","Auto",559000000
"2019-01-08",13,"used","Ford","Ranger","2014","22","113000","Diesel","Auto",487000000
"2019-01-08",13,"used","Chevrolet","Captiva","2013","10","46000","Petrol","Manual",446000000
"2019-01-09",9,"used","Toyota","Innova","2010","3","12000","Petrol","Manual",365000000
"2019-01-09",7,"used","Daewoo","Matiz","2006","23","123456","Petrol","Manual",80000000
"2019-01-10",13,"used","Mazda","2","2014","1","10","Petrol","Auto",415000000
"2019-01-10",2,"new","Nissan","Navara","2018","1","0","Diesel","Auto",
"2019-01-10",3,"new","Mitsubishi","Outlander","2018","1","0","Petrol","Auto",807000000
"2019-01-10",13,"new","Chevrolet","Cruze","2018","1","0","Petrol","Manual",524000000
"2019-01-10",2,"used","Hyundai","Santa Fe","2002","29","187000",,"Auto",220000000
"2019-01-10",10,"new","Ford","Ranger","2019","1","0","Diesel","Auto",650000000
"2019-01-10",12,"used","Toyota","Camry","2016","9","40000","Petrol","Auto",1050000000
"2019-01-11",13,"used","Ford","Everest","2009","23","122000","Petrol","Auto",458000000
"2019-01-11",12,"used","Toyota","Camry","1999","1","0",,"Manual",198000000
"2019-01-11",13,"new","Kia","Sedona","2019","1","0","Diesel","Auto",1199000000
"2019-01-11",12,"used","Mitsubishi","Attrage","2016","4","15000",,"Auto",435000000
"2019-01-12",7,"used","Toyota","Vios","2005","31","224500","Petrol","Manual",210000000
"2019-01-12",12,"used","Mazda","3","2017","6","25000","Petrol","Auto",650000000
"2019-01-13",5,"used","Kia","Carnival","2005","22","114000","Petrol","Manual",210000000
"2019-01-13",13,"new","Chevrolet","Cruze","2018","1","0","Petrol","Manual",519000000
"2019-01-13",12,"used","Hyundai","Grand i10","2017","4","18000","Petrol","Auto",440000000
"2019-01-13",12,"new","Hyundai","Elantra","2018","1","0","Petrol","Auto",715000000
"2019-01-14",12,"new","Toyota","Hilux","2019","1","0","Diesel","Both",695000000
"2019-01-14",2,"used","Toyota","Camry","2016","10","45000","Petrol","Auto",1100000000
"2019-01-14",13,"used","Mercedes Benz","C Class","2002","21","102000","Petrol","Auto",185000000
"2019-01-15",5,"used","Vinaxuki","Hafei","2009","7","30000","Petrol","Manual",69000000
"2019-01-15",8,"used","Chevrolet","Colorado","2016","10","48000","Diesel","Auto",650000000
"2019-01-15",2,"used","Honda","Accord","1985","11","50000","Petrol","Manual",40000000
"2019-01-15",5,"used","Mitsubishi","Jolie","2004","27","160000",,"Manual",145000000
"2019-01-16",12,"used","Ford","EcoSport","2017","13","60000",,"Manual",465000000
"2019-01-16",1,"used","Toyota","Vios","2013","3","14000","Petrol","Manual",360000000
"2019-01-17",13,"used","Ford","Everest","2005","17","81000","Diesel","Manual",295000000
"2019-01-17",13,"used","BMW","3 Series","2003","37","900000",,"Auto",250000000
"2019-01-17",13,"used","BMW","3 Series","2003","37","900000",,"Auto",250000000
"2019-01-18",1,"used","Kia","Pride","1996","5","22222","Petrol","Manual",26000000
"2019-01-18",13,"used","Toyota","Fortuner","2014","21","101000","Diesel","Manual",808000000
"2019-01-18",13,"used","Ford","Everest","2012","12","56000","Diesel","Auto",537000000
"2019-01-18",8,"new","Ford","Ranger","2019","1","0","Diesel","Both",755000000
"2019-01-19",13,"used","Toyota","Innova","2017","10","49000","Petrol","Manual",709000000
"2019-01-19",12,"used","Hyundai","Elantra","2018","1","3400","Petrol","Auto",639000000
"2019-01-19",12,"used","Mazda","3","2015","10","48000","Petrol","Auto",629000000
"2019-01-20",1,"used","Kia","Pride","1996","5","22222","Petrol","Manual",26000000
"2019-01-20",3,"used","Daewoo","Gentra","2007","1","0","Petrol","Manual",175000000
"2019-01-21",13,"new","Hyundai","Kona","2018","1","0","Petrol","Auto",240000000
"2019-01-21",12,"used","Ford","Everest","2014","15","72000","Diesel","Auto",665000000
"2019-01-21",12,"new","Toyota","Wigo","2019","1","0","Petrol","Auto",405000000
"2019-01-22",13,"new","Hyundai","Grand i10","2018","1","0","Petrol","Auto",410000000
"2019-01-22",12,"used","Kia","Morning","2012","3","13267","Petrol","Manual",700000000
"2019-01-22",13,"used","Honda","Civic","2012","9","41000","Petrol","Auto",529000000
"2019-01-22",12,"used","Hyundai","Grand i10","2015","14","68000","Petrol","Manual",265000000
"2019-01-22",3,"used","Nissan","Teana","2010","1","150",,"Auto",468000000
"2019-01-22",13,"used","Daewoo","Lacetti","2004","6","28000","Petrol","Manual",139000000
"2019-01-22",12,"new","Chevrolet","Colorado","2019","1","0","Diesel","Auto",789000000
"2019-01-23",3,"used","Daewoo","Gentra","2007","1","0","Petrol","Manual",175000000
"2019-01-23",12,"used","Ford","Everest","2014","15","72000","Diesel","Auto",665000000
"2019-01-23",8,"used","Ford","Escape","2010","3","12000","Petrol","Auto",435000000
"2019-01-24",13,"new","Mazda","BT 50","2019","1","0","Diesel","Manual",620000000
"2019-01-24",1,"used","Hyundai","Grand i10","2016","11","50000","Petrol","Manual",325000000
"2019-01-25",13,"used","Hyundai","Sonata","2011","11","54000","Petrol","Auto",525000000
"2019-01-25",13,"used","Toyota","Vios","2017","15","70000","Diesel","Manual",888100000
"2019-01-25",3,"used","Kia","Cerato","2017","16","75000","Petrol","Manual",475000000
"2019-01-26",5,"new","Nissan","Navara","2018","1","0","Diesel","Auto",669000000
"2019-01-26",2,"used","Chevrolet","Aveo","2015","7","30000","Petrol","Auto",310000000
"2019-01-26",13,"used","Toyota","Camry","1984","23","123456","Petrol","Manual",45000000
"2019-01-26",12,"used","Chevrolet","Captiva","2009","17","80000","Petrol","Manual",285000000
"2019-01-28",13,"new","Ford","Everest","2018","1","0","Diesel","Auto",1177000000
"2019-01-28",9,"used","Mazda","2","2016","8","35000","Petrol","Auto",500000000
"2019-01-28",2,"new","Hyundai","Grand i10","2019","1","0","Petrol","Auto",340000000
"2019-01-29",8,"used","Kia","Pride","2000","2","5468","Petrol","Manual",50000000
"2019-01-29",12,"used","Ford","Laser","2005","1","2000","Petrol","Manual",129000000
"2019-01-29",7,"used","Hyundai","Elantra","2010","15","70000","Petrol","Auto",5000000
"2019-01-29",12,"used","Mazda","CX 5","2018","3","13000","Petrol","Auto",95000000
"2019-01-29",1,"used","Kia","Morning","2011","2","7000","Petrol","Auto",328000000
"2019-01-29",1,"used","Kia","Morning","2011","2","7000","Petrol","Auto",328000000
"2019-01-29",12,"used","Kia","Pride","1994","2","5000","Petrol","Manual",21500000
"2019-01-30",13,"new","Mazda","BT 50","2019","1","0","Diesel","Manual",620000000
"2019-01-30",12,"used","Honda","City","2017","4","18000","Petrol","Auto",596000000
"2019-01-30",12,"used","Honda","City","2017","4","18000","Petrol","Auto",596000000
"2019-01-30",13,"new","Kia","Sedona","2019","1","0","Diesel","Auto",1199000000
"2019-01-30",3,"used","Nissan","Teana","2010","1","150",,"Auto",468000000
"2019-01-31",2,"used","Nissan","Sunny","2016","6","28000","Petrol","Manual",373000000
"2019-02-01",9,"used","Mitsubishi","Jolie","2003","28","179000","Petrol","Manual",115000000
"2019-02-01",1,"used","Chevrolet","Spark","2012","17","80000","Petrol","Manual",120000000
"2019-02-07",13,"used","Chevrolet","Cruze","2016","13","63000","Petrol","Manual",410000000
"2019-02-08",1,"used","Nissan","Bluebird","1993","2","6666","Petrol","Manual",68000000
"2019-01-02",7,"used","Chevrolet","Captiva","2007","19","94000","Petrol","Manual",276000000
"2019-01-03",3,"used","Mitsubishi","Jolie","2002","5","20000","Petrol","Manual",10000000
"2019-01-03",13,"new","Hyundai","Grand i10","2018","1","0","Petrol","Auto",350000000
"2019-01-03",12,"used","Toyota","Yaris","2014","15","73000","Petrol","Auto",535000000
"2019-01-03",4,"used","Kia","K3000S","2011","3","10000","Diesel","Manual",200000000
"2019-01-04",9,"used","Chevrolet","Spark","2010","20","96000","Petrol","Manual",165000000
"2019-01-04",12,"used","Kia","Morning","2014","12","59000","Petrol","Auto",275000000
"2019-01-04",12,"used","Isuzu","Hi lander","2004","31","200000",,"Auto",210000000
"2019-01-04",13,"used","Kia","Cerato","2018","8","37000","Petrol","Manual",519000000
"2019-01-04",8,"used","Hãng khác","Dòng khác","2014","1","12",,"Auto",840000000
"2019-01-04",12,"new","Toyota","Innova","2018","1","0","Petrol","Manual",771000000
"2019-01-05",13,"new","Honda","Jazz","2019","1","0","Petrol","Auto",544000000
"2019-01-06",13,"used","Hyundai","Sonata","2010","14","65000","Petrol","Auto",525000000
"2019-01-07",7,"used","BMW","X1","2010","14","65000","Petrol","Auto",610000000
"2019-01-07",9,"used","Hãng khác","Dòng khác","2008","33","300000","Diesel","Manual",120000000
"2019-01-08",5,"new","Kia","Sedona","2018","1","0","Diesel","Auto",1209000000
"2019-01-08",3,"used","Toyota","Fortuner","2011","21","108100","Petrol","Auto",650000000
"2019-01-08",2,"used","Daewoo","Lacetti","2005","23","125000","Petrol","Manual",172000000
"2019-01-09",8,"used","Daewoo","Lacetti","2009","23","123456",,"Manual",205000000
"2019-01-10",13,"used","Ford","Escape","2004","23","127000","Petrol","Auto",225000000
"2019-01-10",6,"used","Ford","Laser","2000","34","350000","Petrol","Manual",145000000
"2019-01-10",1,"new","Ford","Ranger","2019","1","0","Diesel","Auto",650000000
"2019-01-10",12,"used","Toyota","Vios","2016","37","500000","Petrol","Manual",475000000
"2019-01-11",13,"used","Mazda","2","2018","5","24000","Petrol","Auto",530000000
"2019-01-11",1,"used","Hyundai","Porter","1997","4",,"Diesel",,62000000
"2019-01-12",2,"used","Toyota","Camry","2006","25","146000","Petrol","Auto",415000000
"2019-01-12",13,"used","Toyota","Fortuner","2014","21","100000","Petrol","Auto",800000000
"2019-01-12",12,"new","Ford","Everest","2018","1","0","Diesel","Auto",1112000000
"2019-01-12",12,"used","Mercedes Benz","CLA Class","2017","1","12","Petrol","Auto",1180000000
"2019-01-12",12,"used","Kia","Morning","2012","30","190000","Petrol","Manual",183000000
"2019-01-12",12,"used","Toyota","Camry","2015","8","35000","Petrol","Auto",1055000000
"2019-01-13",2,"used","Kia","Morning","2009","37","1000000","Petrol","Manual",140000000
"2019-01-14",3,"used","Ford","Ranger","2009","1","30","Diesel","Manual",350000000
"2019-01-14",12,"used","Kia","Cerato","2010","21","100000","Petrol","Auto",376000000
"2019-01-14",12,"used","Ford","Ranger","2017","15","70000","Diesel","Auto",610000000
"2019-01-15",13,"used","BMW","3 Series","2018","1","4000","Petrol","Auto",1550000000
"2019-01-16",13,"new","Mitsubishi","Triton","2019","1","0","Diesel","Auto",730000000
"2019-01-16",13,"used","Honda","CR V","2016","6","26000","Petrol","Auto",950000000
"2019-01-16",9,"used","Chevrolet","Spark","2010","20","96000","Petrol","Manual",165000000
"2019-01-16",13,"used","Ford","EcoSport","2016","6","26000","Petrol","Auto",539000000
"2019-01-16",8,"new","Kia","Morning","2019","1","0","Petrol","Manual",299000000
"2019-01-16",13,"used","Mazda","CX 5","2014","17","80000","Petrol","Auto",670000000
"2019-01-16",13,"used","Toyota","Camry","2012","17","80500","Petrol","Auto",770000000
"2019-01-17",13,"new","Ford","Explorer","2018","1","0","Petrol","Auto",2600000000
"2019-01-17",12,"used","Mazda","3","2002","1","1","Petrol","Auto",195000000
"2019-01-17",12,"used","Mazda","3","2002","1","1","Petrol","Auto",195000000
"2019-01-17",5,"used","Toyota","Fortuner","2008","1","0",,"Auto",620000000
"2019-01-17",5,"new","Kia","Morning","2019","1","0","Petrol","Manual",290000000
"2019-01-18",13,"used","Mitsubishi","Pajero","2015","12","58141","Diesel","Manual",646000000
"2019-01-18",12,"used","Nissan","Navara","2018","4","18900","Diesel","Auto",559000000
"2019-01-19",12,"used","Honda","CR V","2018","2","5000","Petrol","Auto",1110000000
"2019-01-19",13,"used","Mercedes Benz","GLC Class","2016","6","29000","Petrol","Auto",1750000000
"2019-01-19",13,"used","Kia","Cerato","2017","6","28000","Petrol","Auto",495000000
"2019-01-19",13,"used","Toyota","Innova","2017","10","48000","Petrol","Manual",692000000
"2019-01-20",2,"used","Toyota","Camry","2014","23","120000","Petrol","Auto",860000000
"2019-01-20",12,"used","Nissan","Navara","2018","4","18900","Diesel","Auto",559000000
"2019-01-20",12,"used","Kia","K3","2013","13","60000","Petrol","Auto",515000000
"2019-01-20",2,"used","Toyota","Innova","2007","4","18000","Petrol","Manual",320000000
"2019-01-20",2,"used","Chevrolet","Lacetti","2013","10","45000",,"Manual",275000000
"2019-01-20",9,"used","Toyota","Innova","2014","11","50000","Petrol","Manual",500000000
"2019-01-20",13,"used","Chevrolet","Spark","2016","4","18000","Petrol","Auto",282000000
"2019-01-21",1,"used","Toyota","Innova","2006","26","150000","Petrol","Manual",295000000
"2019-01-21",12,"used","Suzuki","Super Carry Van","2009","18","85000","Petrol","Manual",175000000
"2019-01-22",12,"used","Hyundai","Santa Fe","2018","2","7000","Petrol","Auto",1150000000
"2019-01-22",13,"used","Ford","Laser","2001","20","95000","Petrol","Manual",174000000
"2019-01-22",13,"used","Honda","Accord","1992","7","34000","Petrol","Manual",1170000000
"2019-01-23",12,"used","Toyota","Fortuner","2016","7","34000","Petrol","Auto",815000000
"2019-01-23",12,"used","Toyota","Fortuner","2016","7","34000","Petrol","Auto",815000000
"2019-01-23",10,"used","Kia","Morning","2009","19","90000","Petrol","Manual",180000000
"2019-01-24",2,"used","Kia","Carens","2014","10","45000","Petrol","Manual",390000000
"2019-01-24",13,"used","Mazda","CX 5","2014","17","80000","Petrol","Auto",670000000
"2019-01-24",4,"used","Kia","Morning","2012","1","1524",,"Manual",158000000
"2019-01-25",12,"used","Hyundai","Grand i10","2017","4","15000","Petrol","Manual",378000000
"2019-01-26",13,"used","Chevrolet","Spark","2015","10","45000","Petrol","Manual",150000000
"2019-01-26",2,"used","Toyota","Zace","2001","23","120000","Petrol","Manual",200000000
"2019-01-26",12,"used","Kia","Morning","2005","3","12222","Petrol","Auto",165000000
"2019-01-26",12,"used","Ford","Fiesta","2012","15","70000","Petrol","Auto",330000000
"2019-01-27",12,"used","Honda","Civic","2010","1","0","Petrol","Auto",450000000
"2019-01-27",2,"used","Toyota","Cressida","1992","4","15560",,"Manual",175000000
"2019-01-28",12,"used","Kia","Morning","2012","12","58000","Petrol","Manual",198000000
"2019-01-28",12,"used","Hyundai","Avante","2011","13","60000","Petrol","Auto",382000000
"2019-01-29",12,"used","Suzuki","Super Carry Van","2004","37","650000",,"Manual",135000000
"2019-01-29",3,"used","Mazda","2","2010","22","112000","Diesel","Manual",365000000
"2019-01-29",12,"used","Toyota","Vios","2014","12","55000","Petrol","Manual",395000000
"2019-01-29",2,"used","Toyota","Zace","2001","23","120000","Petrol","Manual",200000000
"2019-01-29",12,"used","Honda","CR V","2010","3","12345","Petrol","Auto",535000000
"2019-01-29",12,"used","Hyundai","Avante","2011","13","60000","Petrol","Auto",382000000
"2019-01-29",12,"used","Honda","Civic","2010","1","0","Petrol","Auto",450000000
"2019-01-30",7,"used","Hãng khác","Dòng khác","2018","1","505","Petrol","Manual",195000000
"2019-01-30",12,"used","Kia","Morning","2015","11","50000","Petrol","Manual",260000000
"2019-01-31",1,"used","Mazda","Premacy","2003","3","11111","Petrol","Auto",175000000
"2019-01-31",13,"used","Fiat","Albea","2007","24","135000","Petrol","Manual",140000000
"2019-01-31",8,"new","Suzuki","Celerio","2018","1","0","Petrol","Manual",329000000
